fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality,density-kg/m^3,quality classification,Red,White
7.5,0.63,0.27,2.0,0.083,17.0,0.195852534562212,3.26,0.58,9.8,6,996.1600000000001,Media,1,0
5.4,0.74,0.0,1.2,0.0409999999999999,16.0,0.09216589861751152,4.01,0.59,12.5,6,992.58,Media,1,0
9.9,0.44,0.46,2.2,0.091,10.0,0.08064516129032258,3.18,0.69,11.9,6,996.38,Media,1,0
7.5,0.63,0.27,2.0,0.083,17.0,0.195852534562212,3.26,0.58,9.8,6,996.1600000000001,Media,1,0
9.1,0.76,0.68,1.7,0.414,18.0,0.1336405529953917,2.9,1.33,9.1,6,996.52,Media,1,0
9.7,0.66,0.34,2.6,0.094,12.0,0.1889400921658986,3.26,0.66,10.1,5,997.9599999999999,Mala,1,0
5.0,0.74,0.0,1.2,0.0409999999999999,16.0,0.09216589861751152,4.01,0.59,12.5,6,992.58,Media,1,0
9.1,0.34,0.42,1.8,0.0579999999999999,9.0,0.027649769585253458,3.18,0.55,11.4,5,993.9200000000001,Mala,1,0
9.1,0.36,0.39,1.8,0.06,21.0,0.11290322580645161,3.18,0.82,11.0,7,994.95,Media,1,0
6.7,0.46,0.24,1.7,0.077,18.0,0.06451612903225806,3.39,0.6,10.6,6,994.8000000000001,Media,1,0
6.7,0.46,0.24,1.7,0.077,18.0,0.06451612903225806,3.39,0.6,10.6,6,994.8000000000001,Media,1,0
6.7,0.46,0.24,1.7,0.077,18.0,0.06451612903225806,3.39,0.6,10.6,6,994.8000000000001,Media,1,0
6.7,0.46,0.24,1.7,0.077,18.0,0.06451612903225806,3.39,0.6,10.6,6,994.8000000000001,Media,1,0
6.5,0.52,0.11,1.8,0.073,13.0,0.07373271889400922,3.34,0.52,9.3,5,995.5,Mala,1,0
7.4,0.6,0.26,2.1,0.083,17.0,0.195852534562212,3.29,0.56,9.8,6,996.1600000000001,Media,1,0
7.4,0.6,0.26,2.1,0.083,17.0,0.195852534562212,3.29,0.56,9.8,6,996.1600000000001,Media,1,0
7.8,0.87,0.26,3.8,0.107,31.0,0.14055299539170507,3.26,0.46,9.2,5,996.6800000000001,Mala,1,0
8.4,0.39,0.1,1.7,0.075,6.0,0.04377880184331797,3.09,0.43,9.7,6,995.81,Media,1,0
9.1,0.775,0.22,2.2,0.079,12.0,0.0967741935483871,3.18,0.51,9.6,5,997.6,Mala,1,0
7.2,0.835,0.0,2.0,0.166,4.0,0.01152073732718894,3.39,0.52,10.0,5,996.0799999999999,Mala,1,0
6.6,0.58,0.02,2.4,0.069,19.0,0.07834101382488479,3.38,0.66,12.6,6,993.87,Media,1,0
6.0,0.5,0.0,1.4,0.057,15.0,0.04608294930875576,3.36,0.45,9.5,5,994.48,Mala,1,0
6.0,0.5,0.0,1.4,0.057,15.0,0.04608294930875576,3.36,0.45,9.5,5,994.48,Mala,1,0
6.0,0.5,0.0,1.4,0.057,15.0,0.04608294930875576,3.36,0.45,9.5,5,994.48,Mala,1,0
7.5,0.51,0.02,1.7,0.084,13.0,0.0576036866359447,3.36,0.54,10.5,6,995.38,Media,1,0
7.5,0.51,0.02,1.7,0.084,13.0,0.0576036866359447,3.36,0.54,10.5,6,995.38,Media,1,0
7.5,0.51,0.02,1.7,0.084,13.0,0.0576036866359447,3.36,0.54,10.5,6,995.38,Media,1,0
7.6,0.54,0.02,1.7,0.085,17.0,0.0576036866359447,3.37,0.51,10.4,6,995.8900000000001,Media,1,0
7.5,0.51,0.02,1.7,0.084,13.0,0.0576036866359447,3.36,0.54,10.5,6,995.38,Media,1,0
11.5,0.42,0.48,2.6,0.077,8.0,0.03225806451612903,3.09,0.53,11.0,5,998.52,Mala,1,0
8.2,0.44,0.24,2.3,0.063,10.0,0.05069124423963134,3.25,0.53,10.2,6,996.13,Media,1,0
6.1,0.59,0.01,2.1,0.0559999999999999,5.0,0.016129032258064516,3.52,0.56,11.4,5,994.72,Mala,1,0
7.2,0.655,0.03,1.8,0.078,7.0,0.013824884792626729,3.34,0.39,9.5,5,995.87,Mala,1,0
7.2,0.655,0.03,1.8,0.078,7.0,0.013824884792626729,3.34,0.39,9.5,5,995.87,Mala,1,0
6.9,0.57,0.0,2.8,0.081,21.0,0.08064516129032258,3.41,0.52,10.8,5,995.18,Mala,1,0
9.0,0.6,0.29,2.0,0.069,32.0,0.1543778801843318,3.34,0.57,10.0,5,996.54,Mala,1,0
7.2,0.62,0.01,2.3,0.065,8.0,0.09216589861751152,3.32,0.51,11.8,6,993.3199999999999,Media,1,0
7.6,0.645,0.03,1.9,0.086,14.0,0.1175115207373272,3.37,0.46,10.3,5,996.9,Mala,1,0
7.6,0.645,0.03,1.9,0.086,14.0,0.1175115207373272,3.37,0.46,10.3,5,996.9,Mala,1,0
7.2,0.58,0.03,2.3,0.077,7.0,0.05069124423963134,3.35,0.52,10.0,5,995.6800000000001,Mala,1,0
6.1,0.32,0.25,1.8,0.086,5.0,0.059907834101382486,3.36,0.44,10.1,5,994.64,Mala,1,0
6.1,0.34,0.25,1.8,0.084,4.0,0.05069124423963134,3.36,0.44,10.1,5,994.64,Mala,1,0
7.3,0.43,0.24,2.5,0.078,27.0,0.14055299539170507,3.6,0.59,11.1,6,996.48,Media,1,0
7.4,0.64,0.17,5.4,0.168,52.0,0.2119815668202765,3.28,0.5,9.5,5,997.36,Mala,1,0
11.6,0.475,0.4,1.4,0.091,6.0,0.05069124423963134,3.07,0.65,10.422379158819837,6,997.0400000000001,Media,1,0
9.2,0.54,0.31,2.3,0.1119999999999999,11.0,0.07373271889400922,3.24,0.56,10.9,5,996.99,Mala,1,0
8.3,0.85,0.14,2.5,0.093,13.0,0.11059907834101383,3.36,0.54,10.1,5,997.24,Mala,1,0
11.6,0.475,0.4,1.4,0.091,6.0,0.05069124423963134,3.07,0.65,10.422379158819837,6,997.0400000000001,Media,1,0
8.0,0.83,0.27,2.0,0.08,11.0,0.1313364055299539,3.29,0.48,9.8,4,996.52,Mala,1,0
7.2,0.605,0.02,1.9,0.096,10.0,0.0576036866359447,3.46,0.53,11.8,6,995.0,Media,1,0
7.8,0.5,0.09,2.2,0.115,10.0,0.08294930875576037,3.18,0.62,9.5,5,997.1,Mala,1,0
7.3,0.74,0.08,1.7,0.094,10.0,0.08986175115207373,3.24,0.5,9.8,5,995.76,Mala,1,0
6.9,0.54,0.3,2.2,0.088,9.0,0.22811059907834103,3.25,1.18,10.5,6,997.25,Media,1,0
8.0,0.77,0.32,2.1,0.079,16.0,0.15668202764976957,3.27,0.5,9.8,6,996.56,Media,1,0
6.6,0.61,0.0,1.6,0.069,4.0,0.004608294930875576,3.33,0.37,10.4,4,993.9599999999999,Mala,1,0
8.7,0.78,0.51,1.7,0.415,12.0,0.1382488479262673,3.0,1.17,9.2,5,996.2299999999999,Mala,1,0
7.5,0.58,0.56,3.1,0.153,5.0,0.018433179723502304,3.21,1.03,11.6,6,994.76,Media,1,0
8.7,0.78,0.51,1.7,0.415,12.0,0.1382488479262673,3.0,1.17,9.2,5,996.2299999999999,Mala,1,0
7.7,0.75,0.27,3.8,0.11,34.0,0.1912442396313364,3.24,0.45,9.3,5,996.64,Mala,1,0
6.8,0.815,0.0,1.2,0.267,16.0,0.052995391705069124,3.32,0.51,9.8,3,994.71,Mala,1,0
7.2,0.56,0.26,2.0,0.083,13.0,0.21658986175115208,3.26,0.52,9.9,5,995.86,Mala,1,0
8.2,0.885,0.2,1.4,0.086,7.0,0.0576036866359447,3.11,0.46,10.0,5,994.6,Mala,1,0
5.2,0.49,0.26,2.3,0.09,23.0,0.15668202764976957,3.71,0.62,12.2,6,995.3,Media,1,0
7.2,0.45,0.15,2.0,0.078,10.0,0.05069124423963134,3.29,0.51,9.9,6,996.09,Media,1,0
7.5,0.57,0.02,2.6,0.077,11.0,0.06682027649769585,3.36,0.62,10.8,6,995.5699999999999,Media,1,0
7.5,0.57,0.02,2.6,0.077,11.0,0.06682027649769585,3.36,0.62,10.8,6,995.5699999999999,Media,1,0
6.8,0.83,0.09,1.8,0.074,4.0,0.04377880184331797,3.38,0.45,9.6,5,995.34,Mala,1,0
8.0,0.6,0.22,2.1,0.08,25.0,0.22811059907834103,3.3,0.49,9.9,5,996.13,Mala,1,0
8.0,0.6,0.22,2.1,0.08,25.0,0.22811059907834103,3.3,0.49,9.9,5,996.13,Mala,1,0
7.1,0.755,0.15,1.8,0.107,20.0,0.17972350230414746,3.19,0.5,9.5,5,995.93,Mala,1,0
8.0,0.81,0.25,3.4,0.076,34.0,0.18202764976958524,3.19,0.42,9.2,5,996.6800000000001,Mala,1,0
7.4,0.64,0.07,1.8,0.1,8.0,0.03917050691244239,3.3,0.58,9.6,5,996.1,Mala,1,0
7.4,0.64,0.07,1.8,0.1,8.0,0.03917050691244239,3.3,0.58,9.6,5,996.1,Mala,1,0
6.6,0.64,0.31,6.1,0.083,7.0,0.09907834101382489,3.35,0.68,10.3,5,997.18,Mala,1,0
6.7,0.48,0.02,2.2,0.08,36.0,0.24193548387096775,3.1,0.53,9.7,5,995.24,Mala,1,0
6.0,0.49,0.0,2.3,0.068,15.0,0.06221198156682028,3.58,0.59,12.5,6,992.9200000000001,Media,1,0
8.0,0.64,0.22,2.4,0.094,5.0,0.06221198156682028,3.37,0.58,11.0,5,996.12,Mala,1,0
7.1,0.62,0.06,1.3,0.07,5.0,0.013824884792626729,3.17,0.48,9.8,5,994.1999999999999,Mala,1,0
8.0,0.52,0.25,2.0,0.078,19.0,0.12211981566820276,3.3,0.48,10.2,5,996.12,Mala,1,0
6.4,0.57,0.14,3.9,0.07,27.0,0.1543778801843318,3.32,0.48,9.2,5,996.6899999999999,Mala,1,0
8.6,0.685,0.1,1.6,0.092,3.0,0.013824884792626729,3.31,0.65,9.55,6,997.4499999999999,Media,1,0
8.7,0.675,0.1,1.6,0.09,4.0,0.01152073732718894,3.31,0.65,9.55,5,997.4499999999999,Mala,1,0
7.3,0.59,0.26,2.0,0.08,17.0,0.22580645161290322,3.28,0.52,9.9,5,995.8399999999999,Mala,1,0
7.0,0.6,0.12,2.2,0.083,13.0,0.05069124423963134,3.52,0.62,10.2,7,996.6,Media,1,0
7.2,0.67,0.0,2.2,0.068,10.0,0.041474654377880185,3.42,0.72,11.1,6,995.6,Media,1,0
7.9,0.69,0.21,2.1,0.08,33.0,0.31105990783410137,3.25,0.51,9.9,5,996.1999999999999,Mala,1,0
7.9,0.69,0.21,2.1,0.08,33.0,0.31105990783410137,3.25,0.51,9.9,5,996.1999999999999,Mala,1,0
7.6,0.3,0.42,2.0,0.052,6.0,0.041474654377880185,3.44,0.82,11.9,6,996.3,Media,1,0
7.2,0.33,0.33,1.7,0.061,3.0,0.016129032258064516,3.23,1.1,10.0,8,996.0,Alta,1,0
8.0,0.5,0.39,2.6,0.0819999999999999,12.0,0.09216589861751152,3.43,0.62,10.7,6,998.5,Media,1,0
7.7,0.28,0.3,2.0,0.062,18.0,0.06451612903225806,3.28,0.9,11.3,7,995.1999999999999,Media,1,0
8.2,0.24,0.34,5.1,0.062,8.0,0.03686635944700461,3.22,0.94,10.9,6,997.4,Media,1,0
6.0,0.51,0.0,2.1,0.064,40.0,0.11059907834101383,3.54,0.93,10.7,6,995.0,Media,1,0
8.1,0.29,0.36,2.2,0.048,35.0,0.10829493087557604,3.27,1.01,12.4,7,995.0,Media,1,0
6.0,0.51,0.0,2.1,0.064,40.0,0.11059907834101383,3.54,0.93,10.7,6,995.0,Media,1,0
6.6,0.96,0.0,1.8,0.0819999999999999,5.0,0.02304147465437788,3.5,0.44,11.9,6,993.6,Media,1,0
6.4,0.47,0.4,2.4,0.071,8.0,0.029953917050691243,3.56,0.73,10.6,6,996.3,Media,1,0
8.2,0.24,0.34,5.1,0.062,8.0,0.03686635944700461,3.22,0.94,10.9,6,997.4,Media,1,0
9.9,0.57,0.25,2.0,0.104,12.0,0.1912442396313364,3.04,0.9,10.1,5,996.3,Mala,1,0
10.0,0.32,0.59,2.2,0.077,3.0,0.020737327188940093,3.2,0.78,9.6,5,999.4,Mala,1,0
6.2,0.58,0.0,1.6,0.065,8.0,0.027649769585253458,3.56,0.84,9.4,5,996.6,Mala,1,0
10.0,0.32,0.59,2.2,0.077,3.0,0.020737327188940093,3.2,0.78,9.6,5,999.4,Mala,1,0
7.3,0.34,0.33,2.5,0.064,21.0,0.07142857142857142,3.35,0.77,12.1,7,995.1999999999999,Media,1,0
7.8,0.53,0.01,1.6,0.077,3.0,0.029953917050691243,3.16,0.46,9.8,5,995.0,Mala,1,0
7.7,0.64,0.21,2.2,0.077,32.0,0.2926267281105991,3.27,0.45,9.9,5,995.6,Mala,1,0
7.8,0.53,0.01,1.6,0.077,3.0,0.029953917050691243,3.16,0.46,9.8,5,995.0,Mala,1,0
7.5,0.4,0.18,1.6,0.079,24.0,0.11981566820276497,3.34,0.58,9.4,5,996.5,Mala,1,0
7.0,0.54,0.0,2.1,0.079,39.0,0.11290322580645161,3.39,0.84,11.4,6,995.6,Media,1,0
6.4,0.53,0.09,3.9,0.123,14.0,0.0576036866359447,3.5,0.67,11.0,4,996.8000000000001,Mala,1,0
8.3,0.26,0.37,1.4,0.076,8.0,0.03917050691244239,3.26,0.7,9.6,6,997.4,Media,1,0
8.3,0.26,0.37,1.4,0.076,8.0,0.03917050691244239,3.26,0.7,9.6,6,997.4,Media,1,0
7.7,0.23,0.37,1.8,0.046,23.0,0.12442396313364056,3.41,0.71,12.1,6,997.1,Media,1,0
7.6,0.41,0.33,2.5,0.078,6.0,0.03917050691244239,3.3,0.58,11.2,5,995.7,Mala,1,0
7.8,0.64,0.0,1.9,0.072,27.0,0.11290322580645161,3.31,0.63,11.0,5,996.1999999999999,Mala,1,0
7.9,0.18,0.4,2.2,0.049,38.0,0.14055299539170507,3.33,0.93,11.3,5,996.0,Mala,1,0
7.4,0.41,0.24,1.8,0.066,18.0,0.0944700460829493,3.37,0.62,10.4,5,995.6,Mala,1,0
7.6,0.43,0.31,2.1,0.069,13.0,0.15668202764976957,3.26,0.54,9.9,6,995.8000000000001,Media,1,0
5.9,0.44,0.0,1.6,0.042,3.0,0.01152073732718894,3.48,0.85,11.7,6,994.4,Media,1,0
6.1,0.4,0.16,1.8,0.069,11.0,0.04377880184331797,3.42,0.74,10.1,7,995.5,Media,1,0
10.2,0.54,0.37,15.4,0.214,55.0,0.20506912442396313,3.18,0.77,9.0,6,996.5468390052357,Media,1,0
10.2,0.54,0.37,15.4,0.214,55.0,0.20506912442396313,3.18,0.77,9.0,6,996.5468390052357,Media,1,0
10.0,0.38,0.38,1.6,0.1689999999999999,27.0,0.1935483870967742,3.15,0.65,8.5,5,999.14,Mala,1,0
6.8,0.915,0.29,4.8,0.07,15.0,0.07603686635944701,3.53,0.54,11.1,5,995.7700000000001,Mala,1,0
7.0,0.59,0.0,1.7,0.052,3.0,0.004608294930875576,3.41,0.47,10.3,5,996.0,Mala,1,0
7.3,0.67,0.02,2.2,0.072,31.0,0.19815668202764977,3.32,0.68,10.422379158819837,6,995.66,Media,1,0
7.2,0.37,0.32,2.0,0.062,15.0,0.05069124423963134,3.23,0.73,11.3,7,994.7,Media,1,0
7.4,0.785,0.19,5.2,0.094,19.0,0.2119815668202765,3.16,0.52,10.422379158819837,6,997.13,Media,1,0
6.9,0.63,0.02,1.9,0.078,18.0,0.055299539170506916,3.4,0.75,9.8,5,997.12,Mala,1,0
6.9,0.58,0.2,1.75,0.0579999999999999,8.0,0.03686635944700461,3.38,0.49,11.7,5,993.22,Mala,1,0
7.3,0.67,0.02,2.2,0.072,31.0,0.19815668202764977,3.32,0.68,11.1,6,995.66,Media,1,0
7.4,0.785,0.19,5.2,0.094,19.0,0.2119815668202765,3.16,0.52,9.6,6,997.13,Media,1,0
6.9,0.63,0.02,1.9,0.078,18.0,0.055299539170506916,3.4,0.75,9.8,5,997.12,Mala,1,0
6.8,0.67,0.0,1.9,0.08,22.0,0.07603686635944701,3.4,0.74,9.7,5,997.01,Mala,1,0
6.9,0.58,0.01,1.9,0.08,40.0,0.11059907834101383,3.4,0.73,9.7,5,996.83,Mala,1,0
7.2,0.38,0.31,2.0,0.0559999999999999,15.0,0.052995391705069124,3.23,0.76,11.3,8,994.72,Alta,1,0
7.2,0.37,0.32,2.0,0.062,15.0,0.05069124423963134,3.23,0.73,11.3,7,994.7,Media,1,0
7.8,0.32,0.44,2.7,0.104,8.0,0.02534562211981567,3.33,0.78,11.0,7,997.3199999999999,Media,1,0
6.6,0.58,0.02,2.0,0.062,37.0,0.10829493087557604,3.35,0.76,11.6,7,993.74,Media,1,0
7.6,0.49,0.33,1.9,0.074,27.0,0.18202764976958524,3.41,0.58,9.0,5,997.06,Mala,1,0
11.7,0.45,0.63,2.2,0.073,7.0,0.03917050691244239,3.21,0.69,10.9,6,999.74,Media,1,0
6.5,0.9,0.0,1.6,0.052,9.0,0.02534562211981567,3.5,0.63,10.9,6,994.6700000000001,Media,1,0
6.0,0.54,0.06,1.8,0.05,38.0,0.1912442396313364,3.3,0.5,10.55,6,992.36,Media,1,0
7.6,0.49,0.33,1.9,0.074,27.0,0.18202764976958524,3.41,0.58,9.0,5,997.06,Mala,1,0
8.4,0.29,0.4,1.7,0.067,8.0,0.03225806451612903,3.39,0.6,10.5,5,996.03,Mala,1,0
7.9,0.2,0.35,1.7,0.054,7.0,0.020737327188940093,3.32,0.8,11.9,7,994.58,Media,1,0
6.4,0.42,0.09,2.3,0.054,34.0,0.1336405529953917,3.41,0.68,10.4,6,997.24,Media,1,0
6.2,0.785,0.0,2.1,0.06,6.0,0.016129032258064516,3.59,0.61,10.0,4,996.64,Mala,1,0
6.8,0.64,0.03,2.3,0.075,14.0,0.0576036866359447,3.36,0.58,10.4,6,995.4499999999999,Media,1,0
6.9,0.63,0.01,2.4,0.076,14.0,0.07603686635944701,3.34,0.53,10.8,6,995.22,Media,1,0
6.8,0.59,0.1,1.7,0.063,34.0,0.10829493087557604,3.41,0.67,9.7,5,995.8000000000001,Mala,1,0
6.8,0.59,0.1,1.7,0.063,34.0,0.10829493087557604,3.41,0.67,9.7,5,995.8000000000001,Mala,1,0
7.3,0.48,0.32,2.1,0.062,31.0,0.11059907834101383,3.3,0.65,10.0,7,997.2800000000001,Media,1,0
6.7,1.04,0.08,2.3,0.067,19.0,0.059907834101382486,3.52,0.57,11.0,4,996.48,Mala,1,0
7.3,0.48,0.32,2.1,0.062,31.0,0.11059907834101383,3.3,0.65,10.0,7,997.2800000000001,Media,1,0
7.3,0.98,0.05,2.1,0.061,20.0,0.09907834101382489,3.31,0.55,9.7,3,997.05,Mala,1,0
10.0,0.69,0.11,1.4,0.084,8.0,0.041474654377880185,2.88,0.47,9.7,5,995.78,Mala,1,0
6.7,0.7,0.08,3.75,0.067,8.0,0.02304147465437788,3.43,0.52,12.6,5,993.34,Mala,1,0
7.6,0.35,0.6,2.6,0.073,23.0,0.08755760368663594,3.38,0.79,11.1,6,996.56,Media,1,0
6.1,0.6,0.08,1.8,0.071,14.0,0.08986175115207373,3.38,0.54,11.0,5,993.36,Mala,1,0
9.9,0.5,0.5,13.8,0.205,48.0,0.17511520737327188,3.16,0.75,8.8,5,996.5468390052357,Mala,1,0
5.3,0.47,0.11,2.2,0.048,16.0,0.1912442396313364,3.54,0.88,10.422379158819837,7,991.82,Media,1,0
9.9,0.5,0.5,13.8,0.205,48.0,0.17511520737327188,3.16,0.75,8.8,5,996.5468390052357,Mala,1,0
5.3,0.47,0.11,2.2,0.048,16.0,0.1912442396313364,3.54,0.88,13.6,7,991.82,Media,1,0
7.1,0.875,0.05,5.7,0.0819999999999999,3.0,0.018433179723502304,3.4,0.52,10.2,3,998.0799999999999,Mala,1,0
8.2,0.28,0.6,3.0,0.104,10.0,0.03686635944700461,3.39,0.68,10.6,5,998.28,Mala,1,0
5.6,0.62,0.03,1.5,0.08,6.0,0.016129032258064516,3.66,0.62,10.1,4,994.98,Mala,1,0
8.2,0.28,0.6,3.0,0.104,10.0,0.03686635944700461,3.39,0.68,10.6,5,998.28,Mala,1,0
7.2,0.58,0.54,2.1,0.114,3.0,0.0069124423963133645,3.33,0.57,10.3,4,997.19,Mala,1,0
8.1,0.33,0.44,1.5,0.042,6.0,0.013824884792626729,3.35,0.61,10.7,5,995.42,Mala,1,0
6.8,0.91,0.06,2.0,0.06,4.0,0.01152073732718894,3.53,0.64,10.9,4,995.9200000000001,Mala,1,0
7.0,0.655,0.16,2.1,0.074,8.0,0.04377880184331797,3.37,0.55,9.7,5,996.06,Mala,1,0
6.8,0.68,0.21,2.1,0.07,9.0,0.03917050691244239,3.38,0.6,10.3,5,995.46,Mala,1,0
6.0,0.64,0.05,1.9,0.066,9.0,0.02534562211981567,3.52,0.78,10.6,5,994.9599999999999,Mala,1,0
5.6,0.54,0.04,1.7,0.049,5.0,0.016129032258064516,3.72,0.58,11.4,5,994.1999999999999,Mala,1,0
6.2,0.57,0.1,2.1,0.048,4.0,0.01152073732718894,3.44,0.76,10.8,6,994.48,Media,1,0
7.1,0.22,0.49,1.8,0.039,8.0,0.027649769585253458,3.39,0.56,12.4,6,993.4399999999999,Media,1,0
5.6,0.54,0.04,1.7,0.049,5.0,0.016129032258064516,3.72,0.58,11.4,5,994.1999999999999,Mala,1,0
6.2,0.65,0.06,1.6,0.05,6.0,0.027649769585253458,3.57,0.54,11.95,5,993.48,Mala,1,0
7.7,0.54,0.26,1.9,0.089,23.0,0.3248847926267281,3.26,0.59,9.7,5,996.36,Mala,1,0
6.4,0.31,0.09,1.4,0.066,15.0,0.05069124423963134,3.42,0.7,10.0,7,994.5899999999999,Media,1,0
7.0,0.43,0.02,1.9,0.08,15.0,0.05069124423963134,3.35,0.81,10.6,6,994.9200000000001,Media,1,0
7.7,0.54,0.26,1.9,0.089,23.0,0.3248847926267281,3.26,0.59,9.7,5,996.36,Mala,1,0
6.9,0.74,0.03,2.3,0.054,7.0,0.02304147465437788,3.45,0.63,11.5,6,995.0799999999999,Media,1,0
6.6,0.895,0.04,2.3,0.068,7.0,0.016129032258064516,3.53,0.58,10.8,6,995.82,Media,1,0
6.9,0.74,0.03,2.3,0.054,7.0,0.02304147465437788,3.45,0.63,11.5,6,995.0799999999999,Media,1,0
7.5,0.725,0.04,1.5,0.076,8.0,0.020737327188940093,3.26,0.53,9.6,5,995.0799999999999,Mala,1,0
7.8,0.82,0.29,4.3,0.083,21.0,0.1336405529953917,3.16,0.53,9.4,5,996.42,Mala,1,0
7.3,0.585,0.18,2.4,0.078,15.0,0.12442396313364056,3.31,0.54,9.8,5,996.38,Mala,1,0
6.2,0.44,0.39,2.5,0.077,6.0,0.018433179723502304,3.51,0.69,11.0,6,995.5500000000001,Media,1,0
7.5,0.38,0.57,2.3,0.106,5.0,0.013824884792626729,3.36,0.55,11.4,6,996.05,Media,1,0
6.7,0.76,0.02,1.8,0.078,6.0,0.013824884792626729,3.55,0.63,9.95,3,996.0,Mala,1,0
6.8,0.81,0.05,2.0,0.07,6.0,0.018433179723502304,3.51,0.66,10.8,6,995.62,Media,1,0
7.5,0.38,0.57,2.3,0.106,5.0,0.013824884792626729,3.36,0.55,11.4,6,996.05,Media,1,0
7.1,0.27,0.6,2.1,0.074,17.0,0.04377880184331797,3.38,0.72,10.6,6,998.14,Media,1,0
7.9,0.18,0.4,1.8,0.062,7.0,0.03225806451612903,3.28,0.7,11.1,5,994.1,Mala,1,0
6.4,0.36,0.21,2.2,0.047,26.0,0.0967741935483871,3.47,0.77,9.7,6,996.61,Media,1,0
7.1,0.69,0.04,2.1,0.068,19.0,0.04838709677419355,3.44,0.67,9.8,5,997.12,Mala,1,0
6.4,0.79,0.04,2.2,0.061,11.0,0.02534562211981567,3.53,0.65,10.4,6,995.88,Media,1,0
6.4,0.56,0.15,1.8,0.078,17.0,0.1359447004608295,3.33,0.6,10.5,6,992.94,Media,1,0
6.9,0.84,0.21,4.1,0.074,16.0,0.1359447004608295,3.53,0.72,10.422379158819837,6,998.42,Media,1,0
6.9,0.84,0.21,4.1,0.074,16.0,0.1359447004608295,3.53,0.72,9.25,6,998.42,Media,1,0
6.1,0.32,0.25,2.3,0.071,23.0,0.11981566820276497,3.42,0.97,10.6,5,996.33,Mala,1,0
6.5,0.53,0.06,2.0,0.063,29.0,0.08755760368663594,3.38,0.83,10.3,6,994.8900000000001,Media,1,0
7.4,0.47,0.46,2.2,0.114,7.0,0.03225806451612903,3.32,0.63,10.5,5,996.4699999999999,Mala,1,0
6.6,0.7,0.08,2.6,0.106,14.0,0.04838709677419355,3.44,0.58,10.2,5,996.6500000000001,Mala,1,0
6.5,0.53,0.06,2.0,0.063,29.0,0.08755760368663594,3.38,0.83,10.3,6,994.8900000000001,Media,1,0
6.9,0.48,0.2,1.9,0.0819999999999999,9.0,0.03917050691244239,3.39,0.43,9.05,4,995.85,Mala,1,0
6.1,0.32,0.25,2.3,0.071,23.0,0.11981566820276497,3.42,0.97,10.6,5,996.33,Mala,1,0
6.8,0.48,0.25,2.0,0.076,29.0,0.12672811059907835,3.34,0.6,10.4,5,995.3,Mala,1,0
6.0,0.42,0.19,2.0,0.075,22.0,0.0944700460829493,3.39,0.78,10.0,6,995.22,Media,1,0
6.7,0.48,0.08,2.1,0.064,18.0,0.06451612903225806,3.33,0.64,9.7,5,995.52,Mala,1,0
6.8,0.47,0.08,2.2,0.064,18.0,0.07373271889400922,3.3,0.65,9.6,6,995.53,Media,1,0
7.1,0.53,0.07,1.7,0.071,15.0,0.041474654377880185,3.29,0.66,10.8,6,995.1,Media,1,0
7.9,0.29,0.49,2.2,0.096,21.0,0.12211981566820276,3.31,0.67,10.1,6,997.14,Media,1,0
7.1,0.69,0.08,2.1,0.063,42.0,0.10599078341013825,3.42,0.6,10.2,6,996.0799999999999,Media,1,0
6.6,0.44,0.09,2.2,0.063,9.0,0.027649769585253458,3.42,0.69,11.3,6,994.4399999999999,Media,1,0
6.1,0.705,0.1,2.8,0.081,13.0,0.05069124423963134,3.6,0.66,10.2,5,996.3100000000001,Mala,1,0
7.2,0.53,0.13,2.0,0.0579999999999999,18.0,0.03686635944700461,3.21,0.68,9.9,6,995.73,Media,1,0
8.0,0.39,0.3,1.9,0.074,32.0,0.17972350230414746,3.39,0.61,9.0,5,997.17,Mala,1,0
6.6,0.56,0.14,2.4,0.064,13.0,0.052995391705069124,3.42,0.62,11.7,7,993.97,Media,1,0
7.0,0.55,0.13,2.2,0.075,15.0,0.06682027649769585,3.36,0.59,9.7,6,995.9,Media,1,0
6.1,0.53,0.08,1.9,0.077,24.0,0.08986175115207373,3.6,0.68,10.3,6,995.2800000000001,Media,1,0
5.4,0.58,0.08,1.9,0.059,20.0,0.0576036866359447,3.5,0.64,10.2,6,994.8399999999999,Media,1,0
6.2,0.64,0.09,2.5,0.081,15.0,0.04608294930875576,3.57,0.63,12.0,5,995.38,Mala,1,0
7.2,0.39,0.32,1.8,0.065,34.0,0.12442396313364056,3.46,0.78,9.9,5,997.14,Mala,1,0
6.2,0.52,0.08,4.4,0.071,11.0,0.059907834101382486,3.56,0.63,11.6,6,996.46,Media,1,0
7.4,0.25,0.29,2.2,0.054,19.0,0.09907834101382489,3.4,0.76,10.9,7,996.66,Media,1,0
6.7,0.855,0.02,1.9,0.064,29.0,0.07373271889400922,3.3,0.56,10.75,6,994.72,Media,1,0
11.1,0.44,0.42,2.2,0.064,14.0,0.029953917050691243,3.25,0.57,10.4,6,997.58,Media,1,0
8.4,0.37,0.43,2.3,0.063,12.0,0.029953917050691243,3.17,0.81,11.2,7,995.5,Media,1,0
6.5,0.63,0.33,1.8,0.059,16.0,0.05069124423963134,3.36,0.64,10.1,6,995.3100000000001,Media,1,0
